datum,lat,lon,nadmorska_vyska_m,teplota_max_C,srazky_mm,vitr_max_kmh,slunce_MJm2,riziko_pozaru
2022-07-22,50.6,13.6,340.0,31.8,0.0,15.8,24.92,1
2022-07-22,49.1,15.1,532.0,29.5,1.7,11.5,25.99,0
2022-07-22,50.6,14.6,277.0,29.5,0.0,16.4,24.12,1
2022-07-22,50.6,14.1,492.0,29.2,0.0,18.9,24.34,1
2022-07-22,48.6,17.1,206.0,33.2,0.3,14.6,25.15,0
2022-07-22,49.1,15.6,513.0,29.8,0.3,13.3,24.59,0
2022-07-22,48.6,18.1,233.0,33.8,0.0,17.6,23.7,1
2022-07-22,48.6,13.6,382.0,29.9,0.0,8.0,26.95,0
2022-07-22,50.1,16.1,258.0,29.5,1.9,15.2,24.02,0
2022-07-22,48.6,18.6,979.0,29.4,0.0,16.5,24.78,1
2022-07-22,50.6,17.6,188.0,32.0,0.0,21.0,24.34,1
2022-07-22,50.1,14.1,417.0,31.8,0.0,16.9,24.86,1
2022-07-22,49.1,17.6,256.0,33.0,0.2,14.7,24.54,0
2022-07-22,50.1,17.6,478.0,31.0,0.0,25.0,24.86,1
2022-07-22,50.6,17.1,275.0,30.8,0.0,15.8,23.57,1
2022-07-22,49.6,14.6,537.0,27.9,0.0,10.5,25.86,0
2022-07-23,50.6,13.1,602.0,21.2,0.6,16.6,19.93,0
2022-07-23,50.6,12.6,533.0,23.0,0.2,12.5,19.37,0
2022-07-23,48.6,18.6,979.0,30.6,0.0,19.6,20.3,1
2022-07-23,48.6,16.6,214.0,32.2,0.0,22.5,20.85,1
2022-07-23,50.6,18.1,185.0,30.4,4.3,17.6,18.39,0
2022-07-23,48.6,15.6,471.0,32.1,0.4,19.3,20.87,0
2022-07-23,49.1,17.1,369.0,31.7,2.6,17.3,20.89,0
2022-07-23,50.6,14.6,277.0,27.0,0.8,16.5,20.94,0
2022-07-23,48.6,16.1,244.0,34.0,0.0,24.9,21.99,1
2022-07-23,49.6,12.1,434.0,28.8,0.6,17.1,22.56,0
2022-07-24,50.1,15.1,209.0,27.5,0.0,11.2,26.18,0
2022-07-24,50.6,18.6,248.0,25.8,0.1,16.3,25.83,0
2022-07-24,48.6,16.1,244.0,29.6,0.0,16.8,23.27,1
2022-07-24,48.6,16.6,214.0,29.0,0.0,16.8,23.69,1
2022-07-24,48.6,17.6,287.0,29.5,0.0,18.3,25.98,1
2022-07-24,50.1,14.1,417.0,29.0,0.0,18.5,24.55,1
2022-07-24,50.1,13.6,373.0,30.2,0.0,16.3,23.01,1
2022-07-24,48.6,18.1,233.0,28.5,0.0,16.9,26.2,1
2022-07-24,49.1,16.6,221.0,29.8,0.0,16.8,22.38,1
2022-07-25,50.1,18.6,239.0,28.6,0.0,18.4,26.68,1
2022-07-25,48.6,15.6,471.0,33.1,0.0,16.1,26.51,1
2022-07-25,50.6,17.6,188.0,31.5,0.0,15.8,26.38,1
2022-07-25,49.6,15.1,550.0,30.0,0.0,15.2,27.01,1
2022-07-25,50.6,17.1,275.0,30.9,0.0,11.4,26.62,0
2022-07-25,50.6,18.1,185.0,30.0,0.0,16.1,26.52,1
2022-07-25,48.6,12.6,481.0,33.7,0.0,16.5,25.06,1
2022-07-25,49.1,15.1,532.0,31.0,0.0,17.3,26.92,1
2022-07-25,49.1,15.6,513.0,30.3,0.0,16.6,27.05,1
2022-07-25,50.6,18.6,248.0,30.1,0.0,16.9,26.44,1
2022-07-25,49.6,15.6,420.0,29.9,0.0,17.4,27.21,1
2022-07-25,48.6,16.1,244.0,33.2,0.0,19.4,26.81,1
2022-07-25,49.6,14.6,537.0,29.6,0.0,16.5,26.83,1
2022-07-25,50.1,14.6,238.0,32.0,0.0,14.7,26.56,0
2022-07-25,50.1,14.1,417.0,32.4,0.0,14.7,26.51,0
2022-07-25,49.1,16.1,379.0,30.5,0.0,15.8,27.02,1
2022-07-25,50.1,13.6,373.0,33.0,0.0,14.9,26.05,0
2022-07-25,50.1,17.6,478.0,30.5,0.0,16.1,27.18,1
2022-07-25,49.1,16.6,221.0,32.3,0.0,16.0,27.04,1
2022-07-25,48.6,13.1,316.0,34.5,0.0,18.2,24.9,1
2022-07-25,49.6,12.1,434.0,33.5,0.0,19.1,24.69,1
2022-07-25,49.1,13.6,876.0,28.5,0.0,15.5,26.79,1
2022-07-25,48.6,16.6,214.0,32.3,0.0,19.3,26.85,1
2022-07-25,50.6,13.1,602.0,28.8,0.0,20.9,25.88,1
2022-07-26,48.6,17.6,287.0,24.4,7.5,17.1,9.98,0
2022-07-26,48.6,18.1,233.0,23.2,5.2,12.3,9.83,0
2022-07-27,50.6,17.6,188.0,23.4,0.3,15.5,18.77,0
2022-07-28,48.6,17.6,287.0,28.3,0.0,16.1,23.74,1
2022-07-29,49.1,16.6,221.0,25.6,1.9,15.5,13.85,0
2022-07-29,48.6,16.6,214.0,25.1,0.6,18.2,17.64,0
2022-08-01,48.6,16.1,244.0,27.5,1.2,22.2,20.56,0
2022-08-04,50.6,18.6,248.0,29.4,0.0,15.8,24.68,1
2022-08-04,50.1,16.1,258.0,31.6,0.0,15.8,25.01,1
2022-08-04,50.6,13.1,602.0,29.0,0.0,17.6,24.89,1
2022-08-04,50.6,17.1,275.0,30.6,0.0,16.1,24.62,1
2022-08-04,50.6,12.6,533.0,31.6,0.0,18.1,23.93,1
2022-08-04,50.1,18.6,239.0,28.5,0.0,18.7,24.59,1
2022-08-04,48.6,15.6,471.0,31.1,0.0,15.1,25.95,1
2022-08-05,49.1,12.1,368.0,32.4,0.0,19.7,21.75,1
2022-08-05,50.1,16.6,650.0,29.8,0.0,15.1,25.1,1
2022-08-05,50.1,15.1,209.0,35.2,0.0,20.3,23.87,1
2022-08-05,50.1,14.6,238.0,33.7,0.0,16.9,23.37,1
2022-08-05,48.6,16.6,214.0,33.7,0.0,15.9,24.87,1
2022-08-05,49.1,17.1,369.0,33.3,0.0,15.9,24.54,1
2022-08-05,48.6,17.1,206.0,34.3,0.0,16.5,24.54,1
2022-08-05,50.6,17.1,275.0,33.2,0.0,22.7,24.51,1
2022-08-05,50.1,18.6,239.0,31.4,0.0,16.5,24.98,1
2022-08-05,49.6,12.1,434.0,31.8,0.0,18.9,22.81,1
2022-08-08,49.6,17.6,547.0,21.0,0.3,23.8,17.6,0
2022-08-08,49.6,18.6,991.0,17.3,7.2,13.2,17.43,0
2022-08-08,50.6,16.6,790.0,19.2,0.0,12.8,22.18,0
2022-08-08,49.1,12.6,571.0,24.1,0.0,16.1,24.98,0
2022-08-08,49.1,13.1,1093.0,20.8,0.0,16.7,24.53,0
2022-08-08,50.6,15.6,442.0,21.3,0.0,13.7,24.3,0
2022-08-09,48.6,14.1,862.0,19.9,0.0,14.8,21.56,0
2022-08-09,48.6,15.1,580.0,22.5,0.0,13.7,22.02,0
2022-08-09,49.6,16.1,789.0,21.1,0.0,18.4,19.26,0
2022-08-09,48.6,14.6,930.0,21.1,0.0,13.4,21.68,0
2022-08-09,50.1,12.1,585.0,24.1,0.0,14.5,21.37,0
2022-08-09,49.6,18.1,291.0,22.9,0.0,22.2,24.27,0
2022-08-09,49.6,12.6,503.0,23.7,0.0,16.6,20.93,0
2022-08-10,50.6,15.1,303.0,25.8,0.0,12.0,20.31,0
2022-08-10,50.1,16.6,650.0,21.4,0.0,14.1,20.36,0
2022-08-10,50.1,15.6,253.0,25.5,0.0,13.1,19.67,0
2022-08-10,49.6,16.6,557.0,24.1,0.0,16.1,22.07,0
2022-08-10,49.6,14.1,520.0,24.5,0.0,14.0,21.32,0
2022-08-10,49.1,18.1,609.0,23.2,0.0,16.6,22.42,0
2022-08-10,49.1,14.6,466.0,23.5,0.0,12.6,20.27,0
2022-08-10,49.1,13.6,876.0,19.6,0.0,16.2,20.51,0
2022-08-10,49.1,14.1,459.0,23.5,0.0,12.8,20.58,0
2022-08-10,48.6,12.1,477.0,25.5,0.0,21.5,22.06,0
2022-08-10,48.6,13.1,316.0,26.0,0.0,20.7,22.5,0
2022-08-11,49.6,15.1,550.0,22.7,0.0,12.6,19.82,0
2022-08-11,49.6,15.6,420.0,22.7,0.0,16.0,18.26,0
2022-08-11,50.6,13.6,340.0,26.6,0.0,16.0,24.15,0
2022-08-11,49.1,12.1,368.0,26.2,0.0,18.3,24.87,0
2022-08-11,49.1,16.1,379.0,24.6,0.0,17.2,17.52,0
2022-08-11,48.6,12.6,481.0,25.5,0.0,17.4,24.36,0
2022-08-11,49.1,17.6,256.0,24.5,0.0,20.5,20.31,0
2022-08-11,48.6,18.6,979.0,19.5,0.3,13.6,18.84,0
2022-08-11,50.6,12.1,357.0,26.5,0.0,15.7,24.42,0
2022-08-11,48.6,13.6,382.0,25.3,0.0,17.1,24.28,0
2022-08-11,50.6,14.1,492.0,24.8,0.0,17.7,23.83,0
2022-08-12,49.1,15.6,513.0,22.5,1.2,15.7,22.06,0
2022-08-12,50.1,17.6,478.0,23.5,0.8,14.8,22.0,0
2022-08-12,48.6,17.1,206.0,27.5,0.0,10.4,21.57,0
2022-08-12,49.6,14.6,537.0,20.6,1.0,15.0,21.97,0
2022-08-12,49.1,15.1,532.0,22.6,0.5,15.5,22.11,0
2022-08-12,50.6,14.6,277.0,25.4,0.1,14.1,17.67,0
2022-08-12,50.1,16.1,258.0,25.5,0.1,12.6,20.44,0
2022-08-13,50.1,18.6,239.0,23.4,14.5,21.9,9.98,0
2022-08-13,49.1,17.1,369.0,26.1,0.3,22.4,20.71,0
2022-08-13,50.6,12.6,533.0,23.8,1.4,15.0,18.44,0
2022-08-13,50.6,18.1,185.0,24.1,12.6,19.2,9.48,0
2022-08-14,48.6,15.6,471.0,25.0,5.3,11.3,17.61,0
2022-08-14,50.1,13.6,373.0,26.9,0.5,14.0,19.69,0
2022-08-14,50.1,15.1,209.0,26.1,1.5,13.1,16.2,0
2022-08-14,50.6,13.1,602.0,24.0,0.5,12.2,19.93,0
2022-08-14,50.1,14.1,417.0,25.5,0.3,11.9,19.47,0
2022-08-14,49.6,12.1,434.0,27.5,0.1,12.2,20.25,0
2022-08-15,48.6,18.1,233.0,29.8,0.0,11.1,21.86,0
2022-08-15,49.1,17.1,369.0,29.6,0.0,15.3,20.99,1
2022-08-15,50.1,14.6,238.0,27.6,15.5,10.3,18.64,0
2022-08-15,48.6,16.1,244.0,30.1,0.0,17.9,21.34,1
2022-08-15,50.6,18.6,248.0,28.3,0.9,14.4,20.45,0
2022-08-16,50.1,14.1,417.0,28.5,0.0,18.3,21.3,1
2022-08-16,50.6,17.1,275.0,28.7,3.8,21.4,18.47,0
2022-08-16,48.6,13.1,316.0,29.5,0.0,16.0,22.04,1
2022-08-16,50.6,17.6,188.0,26.8,12.8,19.1,18.48,0
2022-08-16,48.6,16.6,214.0,30.9,0.0,19.1,21.95,1
2022-08-16,48.6,17.6,287.0,31.4,0.0,13.5,22.05,0
2022-08-17,48.6,17.6,287.0,32.0,0.0,16.5,21.67,1
2022-08-17,49.1,17.6,256.0,32.6,0.0,15.5,20.4,1
2022-08-17,48.6,16.1,244.0,34.1,0.0,17.9,22.92,1
2022-08-18,49.6,15.6,420.0,30.2,0.0,19.6,20.6,1
2022-08-18,48.6,16.1,244.0,34.3,0.0,19.5,21.32,1
2022-08-18,49.1,16.6,221.0,34.6,0.0,18.7,20.83,1
2022-08-18,49.1,15.6,513.0,30.9,0.0,16.6,20.54,1
2022-08-18,49.1,16.1,379.0,32.2,0.0,17.1,20.91,1
2022-08-18,50.6,15.6,442.0,30.1,0.0,18.0,20.37,1
2022-08-18,48.6,16.6,214.0,34.4,0.0,19.3,21.54,1
2022-08-18,48.6,17.1,206.0,34.0,0.0,18.5,22.11,1
2022-08-18,49.1,17.1,369.0,33.2,0.0,17.9,20.9,1
2022-08-18,50.1,18.6,239.0,30.4,0.0,21.9,22.11,1
2022-08-18,50.6,18.6,248.0,30.6,0.0,17.5,21.49,1
2022-08-18,48.6,15.6,471.0,32.3,0.0,18.9,20.75,1
2022-08-18,49.1,17.6,256.0,33.5,0.0,16.2,21.51,1
2022-08-18,50.6,15.1,303.0,31.9,0.0,16.9,20.63,1
2022-08-18,49.6,16.1,789.0,28.3,0.0,19.7,21.33,1
2022-08-18,48.6,17.6,287.0,33.2,0.0,15.6,21.76,1
2022-08-19,49.1,16.6,221.0,31.5,0.3,15.9,14.95,0
2022-08-21,48.6,16.6,214.0,21.4,12.4,29.3,12.36,0
2022-08-24,48.6,16.1,244.0,23.7,0.4,14.0,16.18,0
2022-08-26,50.6,18.6,248.0,29.6,0.0,16.9,21.2,1
2022-08-26,50.1,18.6,239.0,28.7,0.0,17.3,21.29,1
2022-08-28,50.6,16.6,790.0,18.3,2.0,16.1,8.53,0
2022-08-28,49.6,17.6,547.0,20.8,12.0,12.0,8.29,0
2022-08-28,49.1,12.6,571.0,19.4,0.9,10.9,8.43,0
2022-08-28,49.1,13.1,1093.0,15.6,5.5,8.8,7.21,0
2022-08-28,49.6,18.6,991.0,19.3,10.8,10.9,12.06,0
2022-08-29,49.6,12.6,503.0,22.8,0.0,11.9,17.86,0
2022-08-29,50.1,12.1,585.0,22.1,0.0,13.0,19.17,0
2022-08-29,48.6,14.1,862.0,19.4,0.0,8.9,14.52,0
2022-08-29,49.6,18.1,291.0,22.5,2.8,14.3,16.06,0
2022-08-29,50.6,15.6,442.0,19.9,0.0,13.7,21.29,0
2022-08-29,48.6,14.6,930.0,18.7,0.0,8.7,13.49,0
2022-08-29,48.6,15.1,580.0,20.9,0.0,8.8,15.27,0
2022-08-30,50.1,16.6,650.0,20.1,0.0,16.4,17.99,0
2022-08-30,49.6,16.1,789.0,19.6,0.0,13.0,17.87,0
2022-08-30,49.6,14.1,520.0,21.2,0.6,11.1,17.38,0
2022-08-30,49.1,14.6,466.0,23.6,0.2,14.0,17.68,0
2022-08-30,49.1,14.1,459.0,23.4,0.4,11.5,17.67,0
2022-08-30,49.1,13.6,876.0,19.2,2.1,8.1,16.16,0
2022-08-30,48.6,12.1,477.0,24.6,0.0,9.8,19.56,0
2022-08-30,49.6,16.6,557.0,21.9,0.0,9.2,21.01,0
2022-08-30,50.1,15.6,253.0,23.2,0.0,12.8,18.09,0
2022-08-30,49.1,18.1,609.0,22.8,0.0,15.1,19.43,0
2022-08-31,48.6,18.6,979.0,18.3,0.7,10.7,15.34,0
2022-08-31,50.6,12.1,357.0,18.9,0.2,15.8,13.11,0
2022-08-31,50.6,15.1,303.0,20.7,0.1,12.8,12.74,0
2022-08-31,48.6,13.1,316.0,19.5,13.6,12.0,5.16,0
2022-08-31,48.6,13.6,382.0,19.6,6.3,13.2,5.23,0
2022-08-31,50.6,13.6,340.0,19.4,0.4,14.7,12.24,0
2022-08-31,48.6,12.6,481.0,18.6,6.7,11.3,4.99,0
2022-08-31,50.6,14.1,492.0,18.1,0.4,15.4,11.92,0
2022-08-31,49.1,12.1,368.0,19.1,7.7,14.2,7.11,0
2022-08-31,49.6,15.1,550.0,19.0,0.4,13.0,5.46,0
2022-09-01,50.1,17.6,478.0,17.5,0.4,17.4,14.21,0
2022-09-01,49.6,15.6,420.0,18.2,0.4,16.7,16.53,0
2022-09-01,49.1,16.1,379.0,19.9,0.7,19.2,14.66,0
2022-09-01,49.1,15.1,532.0,18.1,0.5,14.2,14.96,0
2022-09-01,50.1,16.1,258.0,19.4,0.3,15.3,15.78,0
2022-09-01,49.6,14.6,537.0,17.6,0.3,13.3,15.49,0
2022-09-01,50.6,14.6,277.0,19.4,0.1,15.0,15.46,0
2022-09-02,49.1,15.6,513.0,17.9,0.0,15.5,14.59,0
2022-09-02,50.6,18.1,185.0,19.5,0.1,15.5,16.64,0
2022-09-02,50.6,12.6,533.0,18.1,0.0,14.5,17.54,0
2022-09-02,49.1,17.6,256.0,22.0,0.0,24.0,17.19,0
2022-09-02,48.6,17.1,206.0,21.4,0.0,13.7,13.18,0
2022-09-03,50.1,13.6,373.0,20.7,0.7,13.8,19.3,0
2022-09-03,50.6,13.1,602.0,17.4,0.2,16.3,20.47,0
2022-09-03,49.6,12.1,434.0,20.9,6.1,14.1,16.59,0
2022-09-03,50.1,15.1,209.0,22.5,0.0,17.0,16.65,0
2022-09-04,50.1,14.6,238.0,23.0,2.1,9.4,16.97,0
2022-09-04,50.1,18.6,239.0,19.9,6.0,16.9,12.48,0
2022-09-04,48.6,15.6,471.0,22.5,1.0,9.7,16.04,0
2022-09-04,50.1,14.1,417.0,22.6,1.3,8.1,17.09,0
2022-09-04,49.1,17.1,369.0,19.1,10.6,14.6,9.44,0
2022-09-04,48.6,18.1,233.0,18.7,1.5,10.5,9.39,0
2022-09-05,50.6,17.6,188.0,22.1,0.0,13.1,14.08,0
2022-09-05,50.6,17.1,275.0,21.2,0.0,13.2,15.24,0
2022-09-06,50.6,18.6,248.0,20.7,0.0,17.4,17.36,0
2022-09-07,48.6,17.6,287.0,25.5,0.1,13.4,17.59,0
2022-09-08,49.1,16.6,221.0,26.0,14.7,21.3,12.27,0
2022-09-10,48.6,16.6,214.0,21.0,6.1,15.8,15.42,0
2022-09-13,48.6,16.1,244.0,22.4,0.0,10.7,17.56,0
2022-09-17,49.6,17.6,547.0,11.1,1.0,19.5,9.39,0
2022-09-17,50.6,16.6,790.0,10.4,4.7,21.7,10.32,0
2022-09-17,49.6,18.6,991.0,8.4,1.3,14.3,8.86,0
2022-09-17,49.1,12.6,571.0,10.5,7.5,20.1,5.31,0
2022-09-17,49.1,13.1,1093.0,5.4,13.5,18.3,3.35,0
2022-09-18,49.6,12.6,503.0,9.3,11.2,27.6,7.82,0
2022-09-18,50.1,12.1,585.0,9.2,13.4,27.6,6.31,0
2022-09-18,50.6,15.6,442.0,10.1,10.2,26.5,9.22,0
2022-09-18,48.6,15.1,580.0,10.2,4.3,28.2,11.48,0
2022-09-18,48.6,14.1,862.0,7.1,11.3,25.9,6.45,0
2022-09-18,49.6,18.1,291.0,11.6,8.0,25.6,8.15,0
2022-09-18,48.6,14.6,930.0,7.5,5.8,26.5,8.87,0
2022-09-19,49.6,16.6,557.0,9.8,3.6,22.6,7.12,0
2022-09-19,49.1,14.6,466.0,11.3,11.7,25.5,6.94,0
2022-09-19,50.1,15.6,253.0,12.4,6.2,23.0,8.82,0
2022-09-19,49.6,16.1,789.0,7.9,6.4,27.2,7.72,0
2022-09-19,49.1,13.6,876.0,8.7,11.2,23.2,7.75,0
2022-09-19,50.1,16.6,650.0,8.1,11.7,18.9,5.49,0
2022-09-19,49.1,18.1,609.0,8.6,16.9,17.4,6.08,0
2022-09-19,49.6,14.1,520.0,12.4,5.1,22.7,8.52,0
2022-09-19,48.6,12.1,477.0,12.6,5.0,24.4,10.76,0
2022-09-19,49.1,14.1,459.0,12.1,12.1,28.0,10.05,0
2022-09-20,49.1,12.1,368.0,12.8,3.7,16.1,10.55,0
2022-09-20,48.6,13.6,382.0,12.1,2.2,16.5,9.26,0
2022-09-20,48.6,13.1,316.0,13.8,2.2,19.1,10.79,0
2022-09-20,50.6,13.6,340.0,12.3,1.0,14.7,12.18,0
2022-09-20,48.6,12.6,481.0,13.9,3.1,15.7,11.8,0
2022-09-20,50.6,15.1,303.0,12.3,1.1,14.0,11.68,0
2022-09-20,49.6,15.1,550.0,10.6,1.2,16.8,10.16,0
2022-09-20,48.6,18.6,979.0,8.8,2.6,12.8,10.38,0
2022-09-20,50.6,12.1,357.0,11.3,3.7,15.3,9.77,0
2022-09-20,50.6,14.1,492.0,11.1,0.8,14.9,13.19,0
2022-09-21,50.1,16.1,258.0,12.9,1.8,12.8,11.55,0
2022-09-21,49.6,15.6,420.0,11.4,1.0,16.2,13.65,0
2022-09-21,49.6,14.6,537.0,11.4,0.5,14.8,15.44,0
2022-09-21,49.1,16.1,379.0,13.9,0.4,16.1,15.47,0
2022-09-21,50.1,17.6,478.0,11.1,0.4,23.5,11.07,0
2022-09-21,49.1,15.1,532.0,11.4,1.1,12.8,13.25,0
2022-09-21,50.6,14.6,277.0,13.8,0.2,13.2,13.09,0
2022-09-22,48.6,17.1,206.0,15.4,0.1,14.1,15.97,0
2022-09-22,50.6,18.1,185.0,13.7,0.2,17.2,13.78,0
2022-09-22,49.1,15.6,513.0,12.9,0.1,16.2,15.24,0
2022-09-22,50.6,12.6,533.0,12.8,0.4,9.5,15.07,0
2022-09-22,49.1,17.6,256.0,13.9,0.1,14.5,15.65,0
2022-09-23,49.6,12.1,434.0,15.4,0.0,10.0,16.35,0
2022-09-23,50.1,15.1,209.0,15.9,0.0,10.4,13.35,0
2022-09-23,50.6,13.1,602.0,12.9,0.0,12.2,13.62,0
2022-09-23,50.1,13.6,373.0,14.6,0.0,10.2,14.26,0
2022-09-24,48.6,18.1,233.0,16.2,0.0,14.9,13.35,0
2022-09-24,50.1,18.6,239.0,16.1,0.0,14.4,11.12,0
2022-09-24,49.1,17.1,369.0,15.7,0.0,12.7,15.34,0
2022-09-24,50.1,14.1,417.0,16.1,0.1,9.1,14.65,0
2022-09-24,48.6,15.6,471.0,15.5,0.1,7.8,12.97,0
2022-09-24,50.1,14.6,238.0,16.6,0.0,12.7,14.75,0
2022-09-25,50.6,17.6,188.0,18.2,0.7,9.7,13.76,0
2022-09-25,50.6,17.1,275.0,17.4,0.3,10.4,13.32,0
2022-09-26,50.6,18.6,248.0,16.6,0.9,12.2,11.89,0
2022-09-27,48.6,17.6,287.0,12.9,15.4,13.6,3.79,0
2022-09-28,49.1,16.6,221.0,16.0,1.8,22.8,11.01,0
2022-09-30,48.6,16.6,214.0,14.6,2.7,12.2,6.99,0
2022-10-03,48.6,16.1,244.0,15.1,0.3,30.7,10.59,0
2022-10-07,49.1,13.1,1093.0,15.4,0.0,8.0,13.28,0
2022-10-07,49.6,17.6,547.0,17.2,0.0,18.6,11.07,0
2022-10-07,49.1,12.6,571.0,17.5,0.0,8.4,12.65,0
2022-10-07,50.6,16.6,790.0,15.7,0.0,15.1,10.86,0
2022-10-07,49.6,18.6,991.0,15.5,0.0,17.3,12.49,0
2022-10-08,50.1,12.1,585.0,14.9,5.0,20.0,8.66,0
2022-10-08,49.6,12.6,503.0,14.9,0.2,20.3,7.2,0
2022-10-08,48.6,15.1,580.0,18.4,0.2,19.2,11.84,0
2022-10-08,49.6,18.1,291.0,17.0,0.0,25.1,8.81,0
2022-10-08,48.6,14.1,862.0,14.2,0.1,18.2,10.34,0
2022-10-08,48.6,14.6,930.0,15.2,0.2,15.9,11.56,0
2022-10-08,50.6,15.6,442.0,12.8,0.4,14.2,3.41,0
2022-10-09,49.6,16.6,557.0,13.3,0.0,13.6,13.29,0
2022-10-09,49.6,14.1,520.0,13.6,0.0,10.3,13.5,0
2022-10-09,49.1,14.1,459.0,13.7,0.0,13.4,13.24,0
2022-10-09,49.6,16.1,789.0,10.9,0.0,18.9,13.63,0
2022-10-09,48.6,12.1,477.0,14.4,0.0,15.9,10.14,0
2022-10-09,50.1,16.6,650.0,12.2,0.1,10.7,12.94,0
2022-10-09,49.1,18.1,609.0,13.0,0.1,13.0,13.33,0
2022-10-09,49.1,13.6,876.0,10.4,0.0,14.3,13.19,0
2022-10-09,49.1,14.6,466.0,14.4,0.0,16.9,13.38,0
2022-10-09,50.1,15.6,253.0,14.4,0.0,13.2,12.99,0
2022-10-10,49.6,15.1,550.0,17.2,0.0,20.8,12.05,0
2022-10-10,50.6,14.1,492.0,13.0,0.0,12.7,11.03,0
2022-10-10,49.1,12.1,368.0,17.7,0.4,10.3,11.62,0
2022-10-10,50.6,15.1,303.0,15.2,0.0,18.1,10.29,0
2022-10-10,48.6,13.6,382.0,17.3,0.0,16.9,12.66,0
2022-10-10,48.6,13.1,316.0,17.6,0.0,13.4,12.5,0
2022-10-10,48.6,12.6,481.0,18.2,0.0,14.5,12.35,0
2022-10-10,50.6,13.6,340.0,13.6,0.1,7.5,11.6,0
2022-10-10,48.6,18.6,979.0,12.5,0.0,12.3,13.32,0
2022-10-10,50.6,12.1,357.0,17.0,1.7,17.4,11.64,0
2022-10-11,50.6,14.6,277.0,14.1,0.0,11.2,12.0,0
2022-10-11,49.6,15.6,420.0,12.7,0.0,12.4,5.67,0
2022-10-11,49.6,14.6,537.0,11.4,0.0,13.7,5.62,0
2022-10-11,50.1,17.6,478.0,13.1,2.4,26.0,8.46,0
2022-10-11,49.1,16.1,379.0,17.1,0.3,12.5,9.85,0
2022-10-11,49.1,15.1,532.0,15.4,0.0,10.5,9.3,0
2022-10-11,50.1,16.1,258.0,15.1,0.0,9.7,9.4,0
2022-10-12,50.6,18.1,185.0,14.1,0.0,9.4,10.5,0
2022-10-12,49.1,15.6,513.0,12.6,0.0,10.2,7.91,0
2022-10-12,50.6,12.6,533.0,15.4,0.0,13.4,11.64,0
2022-10-12,49.1,17.6,256.0,16.1,0.0,10.5,9.29,0
2022-10-12,48.6,17.1,206.0,17.2,0.0,9.7,9.26,0
2022-10-13,50.1,13.6,373.0,15.6,0.0,15.0,8.91,0
2022-10-13,50.6,13.1,602.0,14.2,0.2,14.4,7.65,0
2022-10-13,49.6,12.1,434.0,13.9,5.3,11.6,6.13,0
2022-10-13,50.1,15.1,209.0,16.5,0.0,12.6,9.99,0
2022-10-14,48.6,15.6,471.0,16.8,5.4,9.0,8.98,0
2022-10-14,48.6,18.1,233.0,15.7,3.9,12.2,7.85,0
2022-10-14,50.1,14.1,417.0,15.8,0.1,16.1,8.55,0
2022-10-14,50.1,18.6,239.0,15.4,0.8,21.9,7.5,0
2022-10-14,49.1,17.1,369.0,14.1,0.3,11.8,7.22,0
2022-10-14,50.1,14.6,238.0,16.4,0.4,16.7,8.89,0
2022-10-15,50.6,17.6,188.0,17.0,0.5,16.3,3.26,0
2022-10-15,50.6,17.1,275.0,16.5,1.1,17.0,4.27,0
2022-10-16,50.6,18.6,248.0,18.9,0.0,22.7,7.02,0
2022-10-17,48.6,17.6,287.0,19.5,0.0,19.9,11.41,0
2022-10-18,49.1,16.6,221.0,18.3,0.3,10.8,11.03,0
2022-10-20,48.6,16.6,214.0,13.7,0.0,24.5,11.51,0
2022-10-23,48.6,16.1,244.0,16.0,0.0,12.1,9.27,0
2022-10-27,49.6,18.6,991.0,14.4,0.0,10.0,8.63,0
2022-10-27,49.6,17.6,547.0,13.4,0.0,8.7,4.98,0
2022-10-27,49.1,12.6,571.0,18.3,0.0,13.7,8.81,0
2022-10-27,49.1,13.1,1093.0,15.5,0.0,10.0,9.91,0
2022-10-27,50.6,16.6,790.0,14.7,0.0,9.4,8.92,0
2022-10-28,49.6,12.6,503.0,19.5,0.0,17.2,8.56,0
2022-10-28,48.6,15.1,580.0,21.8,0.0,13.5,9.0,0
2022-10-28,48.6,14.6,930.0,17.9,0.0,12.8,9.01,0
2022-10-28,49.6,18.1,291.0,15.1,0.0,21.9,5.82,0
2022-10-28,50.6,15.6,442.0,15.4,0.0,10.0,7.56,0
2022-10-28,48.6,14.1,862.0,17.0,0.0,9.8,8.79,0
2022-10-28,50.1,12.1,585.0,18.0,0.1,17.4,7.8,0
2022-10-29,50.1,16.6,650.0,13.6,0.7,13.6,7.14,0
2022-10-29,50.1,15.6,253.0,18.0,7.4,10.1,7.8,0
2022-10-29,49.1,14.1,459.0,21.2,0.0,9.7,8.67,0
2022-10-29,49.6,14.1,520.0,19.8,0.0,12.1,7.8,0
2022-10-29,49.1,18.1,609.0,12.7,0.1,10.6,5.66,0
2022-10-29,49.1,13.6,876.0,20.9,0.0,21.6,8.67,0
2022-10-29,49.1,14.6,466.0,20.5,0.0,10.0,8.79,0
2022-10-29,49.6,16.6,557.0,13.2,0.0,15.2,5.72,0
2022-10-29,48.6,12.1,477.0,20.7,0.0,10.8,8.46,0
2022-10-29,49.6,16.1,789.0,14.7,0.5,15.7,7.17,0
2022-10-30,50.6,12.1,357.0,23.0,0.0,14.3,7.9,0
